ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.760138;0.015026;1.476894;38.712601;16.069216;622.081116;0.002548;2.297241;0.911552;0.008225;
1.981716;0.031585;1.532871;40.694794;24.223883;985.785889;0.000161;2.771176;0.946122;0.019040;
1.714480;0.015674;1.427023;26.680761;17.681099;471.745209;0.000442;2.269929;0.939351;0.008375;
1.614311;0.025705;1.042183;9.147174;30.260166;276.795013;0.001474;2.543038;1.207119;0.003953;
1.123349;0.020235;0.830713;15.333210;20.862995;319.896698;0.003025;1.753209;1.521918;0.008756;
1.126374;0.004741;1.020066;13.847362;7.944695;110.013077;0.002498;1.336393;0.893655;0.003293;
1.785259;0.003562;1.785259;0.000000;0.000000;0.000000;0.003562;1.670031;-0.399386;0.003196;
1.748205;0.007906;1.697922;1.697922;0.413948;0.702852;0.012616;1.812847;0.188293;0.007787;
2.017265;0.013601;1.593053;6.440744;20.894323;134.574982;0.007537;2.483847;0.740808;0.008171;
1.626988;0.008083;1.303708;8.314455;18.290609;152.076447;0.000485;2.140448;0.970099;0.001060;
1.557900;0.005574;1.372392;11.399801;11.676594;133.110855;0.001095;1.958895;0.893900;0.001149;
1.673303;0.022762;1.343791;30.547005;19.749241;603.280151;0.003793;2.276074;0.991051;0.014236;
2.431761;0.028072;1.801449;34.549374;24.576284;849.095215;0.002519;3.261790;0.834325;0.015102;
1.707765;0.009045;1.394569;11.240481;16.684891;187.546204;0.001754;2.097189;0.777177;0.005161;
1.845110;0.005455;1.701670;19.254997;8.890157;171.179947;0.002014;2.143278;0.606541;0.003276;
2.255487;0.019363;1.689186;32.071617;21.674131;695.124451;0.003467;2.871130;0.769920;0.011578;
2.297838;0.013532;1.861165;26.237438;18.318398;480.627838;0.000868;2.838513;0.706147;0.007550;
2.101490;0.004496;1.835309;10.472178;12.615609;132.112900;0.000804;2.496467;0.646971;0.000879;
1.956874;0.004342;1.643726;6.174157;16.014309;98.874855;0.001333;2.275632;0.597214;0.001834;
2.064613;0.010064;1.634415;11.393952;19.562504;222.894241;0.000621;2.606838;0.782821;0.003218;
2.086170;0.012954;1.573799;10.303273;22.550907;232.348160;0.002168;2.649316;0.786938;0.005604;
1.461690;0.010789;1.238122;6.895191;15.047807;103.757492;0.004990;1.879668;0.974285;0.005445;
1.227283;0.006469;1.039255;5.536705;13.995650;77.489792;0.002277;1.620658;1.168192;0.001408;
1.339831;0.004113;1.128700;4.236205;14.918372;63.197285;0.001491;1.660552;0.941234;0.000896;
1.173211;0.005421;1.024734;5.515018;11.568189;63.798759;0.002380;1.497919;1.113980;0.001808;
1.636101;0.023731;1.113584;11.707956;26.929537;315.289825;0.003309;2.456755;1.153492;0.007415;
1.976347;0.023930;1.524274;50.000000;21.450588;1072.529419;0.002327;2.699446;0.937311;0.012978;
1.912679;0.007442;1.625237;14.260546;14.583126;207.963318;0.000792;2.290392;0.676278;0.004042;
1.875722;0.010318;1.530893;12.600281;17.173903;216.396011;0.002064;2.313496;0.755201;0.005681;
1.966655;0.005710;1.705430;24.639608;11.977270;295.115265;0.001025;2.327441;0.646020;0.002664;
2.364223;0.002851;2.271123;50.000000;5.952041;297.602051;0.000803;2.512599;0.264631;0.002408;
2.245291;0.003687;2.016827;17.924948;9.934913;178.082794;0.000782;2.488957;0.419296;0.002394;
2.102036;0.001709;1.969864;10.369523;6.679956;69.267967;0.000621;2.315463;0.412939;0.000657;
2.064029;0.002519;1.812314;6.716533;12.397156;83.265900;0.000617;2.329462;0.496370;0.000852;
1.951227;0.005236;1.677606;10.170498;13.668626;139.016724;0.000869;2.321030;0.660313;0.001903;
2.057423;0.006104;1.766060;13.603453;13.931417;189.515366;0.000407;2.474596;0.676327;0.002063;
