ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.099368;0.006747;1.068271;50.000000;5.507681;275.384064;0.004172;1.182002;0.477251;0.006467;
1.125262;0.008846;1.088963;50.000000;8.063762;403.188080;0.003118;1.265930;0.708129;0.008070;
1.147646;0.007608;1.051700;50.000000;9.517369;475.868469;0.000788;1.375046;0.973683;0.005533;
1.193054;0.007076;1.025541;17.951679;10.565819;189.674194;0.001254;1.495331;1.107568;0.003319;
1.244907;0.008489;1.024037;11.729473;13.101052;153.668457;0.001201;1.604993;1.158043;0.003158;
1.296763;0.013990;1.066566;21.018702;14.485187;304.459839;0.001506;1.720777;1.193713;0.007152;
1.002007;0.003225;0.894247;2.482491;9.287535;23.056217;0.002597;1.141373;0.847589;0.002243;
0.908782;0.003007;0.796265;3.696327;8.853112;32.723995;0.001775;1.084994;1.152460;0.001426;
0.848638;0.003173;0.766974;7.229988;6.180327;44.683697;0.001804;1.009017;1.191019;0.001886;
0.840686;0.003571;0.787425;50.000000;5.427246;271.362274;0.001562;0.985428;1.123340;0.002546;
0.890715;0.003211;0.832089;50.000000;5.641390;282.069519;0.001080;1.049726;1.100206;0.001992;
0.998667;0.002407;0.923734;19.376114;5.727215;110.971176;0.000378;1.153467;0.911220;0.001283;
1.150077;0.003323;1.060243;22.286291;6.515730;145.211456;0.000651;1.304321;0.737634;0.002288;
1.278742;0.007006;1.188421;35.725609;8.237803;294.300507;0.001749;1.462137;0.719822;0.005692;
1.285887;0.013182;1.156443;50.000000;11.968190;598.409546;0.002481;1.609449;1.045247;0.009402;
1.241040;0.016318;1.085274;50.000000;13.458213;672.910645;0.003567;1.632580;1.214227;0.010877;
1.031674;0.002509;0.940912;2.520335;7.803270;19.666857;0.002057;1.152303;0.725545;0.001792;
0.930516;0.002370;0.836355;3.497451;7.521943;26.307631;0.001548;1.075629;0.971903;0.001285;
0.841172;0.002163;0.748438;5.036537;7.190588;36.215664;0.000811;1.010886;1.255157;0.000642;
0.758020;0.001711;0.685226;5.809343;5.834132;33.892479;0.000596;0.905843;1.334804;0.000521;
0.712503;0.001209;0.665992;7.078095;3.945055;27.923475;0.000526;0.827336;1.231080;0.000475;
0.737341;0.001031;0.691333;7.940875;3.911858;31.063574;0.000288;0.854604;1.184440;0.000274;
0.824859;0.000970;0.769522;8.676086;4.366193;37.881470;0.000092;0.946312;1.020737;0.000190;
0.931391;0.001885;0.847900;11.110991;5.934290;65.935852;0.000295;1.088162;1.021029;0.000676;
1.013455;0.003975;0.912380;22.182631;7.273054;161.335449;0.000959;1.207049;1.043576;0.002280;
1.042891;0.006704;0.951012;50.000000;8.513228;425.661407;0.001678;1.254939;1.063702;0.004795;
1.038786;0.007818;0.955945;50.000000;8.876036;443.801788;0.001883;1.249952;1.065768;0.005965;
1.099551;0.007464;0.989814;50.000000;9.259839;462.991974;0.001874;1.344485;1.086092;0.005014;
1.244503;0.010581;1.044443;32.293842;12.210629;394.328094;0.003016;1.612488;1.174330;0.005446;
