ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
2.647308;0.033151;1.999809;50.000000;23.968592;1198.429565;0.001919;3.339817;0.760391;0.022496;
2.191792;0.007249;1.910064;35.326279;11.204767;395.822754;0.001754;2.526661;0.589215;0.004124;
2.332252;0.009952;2.008845;50.000000;13.013074;650.653687;0.001841;2.689234;0.578597;0.006693;
2.312452;0.014263;1.885999;50.000000;15.963988;798.199463;0.003344;2.776534;0.692702;0.008742;
2.094304;0.006566;1.722982;9.047466;15.459416;139.868546;0.001366;2.479452;0.680625;0.002082;
2.203165;0.004073;1.885327;7.450827;13.333426;99.345047;0.001311;2.500002;0.542302;0.001530;
2.144314;0.003114;1.857064;5.388768;13.596393;73.267799;0.001018;2.424491;0.537384;0.000753;
2.069677;0.012760;1.528478;8.976776;22.104336;198.425674;0.001540;2.618420;0.845590;0.003430;
2.213513;0.007172;1.731975;6.864061;20.101305;137.976578;0.000862;2.660506;0.712518;0.001110;
2.176712;0.004724;1.807730;5.206967;17.272768;89.938728;0.001358;2.531803;0.627968;0.000818;
1.932708;0.005219;1.703235;4.283542;12.803386;54.843842;0.003449;2.213729;0.604831;0.002628;
2.069280;0.021102;1.441110;11.992628;24.594669;294.954742;0.002141;2.746473;0.931046;0.007162;
2.273258;0.013737;1.642670;9.273805;23.806492;220.776733;0.000949;2.872100;0.816421;0.003023;
2.297117;0.007923;1.807138;7.973187;19.410805;154.765991;0.000723;2.773296;0.715771;0.001138;
2.124358;0.005261;1.811526;6.271594;14.403167;90.330811;0.001889;2.473145;0.633512;0.001470;
1.983341;0.023742;1.412986;15.240784;23.391140;356.499298;0.001709;2.689446;0.980429;0.008668;
2.258269;0.017288;1.619578;12.427628;23.444239;291.356262;0.000800;2.912849;0.854361;0.004845;
2.358158;0.011308;1.782621;10.787682;20.960665;226.116974;0.000352;2.912533;0.758913;0.002512;
2.260131;0.006880;1.793864;7.881213;18.765930;147.898285;0.000286;2.703790;0.693366;0.000970;
1.921878;0.004918;1.637783;4.023379;15.628928;62.881107;0.003007;2.176225;0.561652;0.002755;
1.868208;0.020293;1.372372;15.467246;21.427610;331.426117;0.001539;2.538016;1.015711;0.006440;
2.124332;0.016405;1.612527;17.399839;19.938509;346.926849;0.000921;2.725251;0.860986;0.005976;
2.257178;0.012650;1.725078;13.801370;19.671377;271.491974;0.000663;2.807141;0.781011;0.004054;
2.235643;0.009646;1.695582;8.700808;21.138605;183.922943;0.000404;2.738385;0.751184;0.002090;
1.976278;0.006153;1.576599;4.921939;19.772705;97.320038;0.001886;2.331597;0.686386;0.001921;
1.821600;0.017890;1.335927;12.799521;21.010950;268.930115;0.003218;2.449687;1.016243;0.005637;
1.991889;0.014494;1.545766;20.543695;17.945921;368.675507;0.001992;2.521225;0.856079;0.006269;
2.053142;0.012432;1.604722;16.551670;17.808260;294.756439;0.001028;2.558431;0.810257;0.004882;
2.063660;0.010289;1.600228;10.245392;18.968897;194.343781;0.000756;2.555343;0.796943;0.002825;
1.936306;0.008215;1.511708;6.433298;19.783115;127.270683;0.001385;2.367262;0.788293;0.001967;
1.856310;0.020987;1.304645;12.858838;22.890039;294.339294;0.005278;2.493939;1.002066;0.008784;
1.939921;0.014998;1.486149;20.680866;18.151394;375.386566;0.003133;2.449329;0.859480;0.007319;
1.956199;0.010841;1.549196;15.258655;16.683714;254.571014;0.001428;2.416035;0.806285;0.004352;
1.918439;0.008629;1.529591;9.480990;17.085789;161.990189;0.000917;2.363136;0.809749;0.002157;
1.866911;0.010338;1.457758;9.041171;18.582085;168.003799;0.001041;2.355554;0.875183;0.002564;
1.893878;0.028541;1.271140;18.097410;24.668364;446.433472;0.007483;2.606502;1.026474;0.013991;
1.988284;0.016550;1.480463;17.931316;19.715832;353.530823;0.003723;2.523200;0.860943;0.008175;
1.972505;0.009630;1.553243;11.214058;17.301706;194.022324;0.001691;2.415186;0.784246;0.003540;
1.896476;0.006614;1.539205;7.474709;16.484566;123.217331;0.000983;2.289900;0.763285;0.001415;
1.803612;0.009283;1.449562;10.225072;16.314796;166.819962;0.001490;2.241452;0.851800;0.003089;
2.060894;0.017164;1.521187;17.019934;20.658716;351.609955;0.002697;2.635281;0.864053;0.007674;
2.052494;0.008762;1.624117;10.642795;17.287601;183.988388;0.001408;2.486810;0.746480;0.003012;
1.961713;0.004909;1.629447;6.910441;15.277883;105.576912;0.000819;2.304523;0.674884;0.001063;
1.827929;0.005778;1.537568;9.541069;13.286567;126.768051;0.001396;2.168866;0.722824;0.002039;
1.835109;0.087332;1.329382;50.000000;29.926184;1496.309204;0.034304;2.596550;1.060256;0.075639;
2.090007;0.016887;1.560199;16.611130;20.611616;342.382263;0.001218;2.693893;0.875297;0.006345;
2.122388;0.007548;1.726739;12.410830;15.556376;193.067535;0.000747;2.536684;0.701714;0.002449;
2.046917;0.004017;1.750783;8.629298;12.721990;109.781837;0.000665;2.355546;0.600176;0.001051;
1.895038;0.003899;1.646939;10.486987;11.022651;115.594398;0.000705;2.185817;0.623973;0.001180;
1.741245;0.028808;1.397983;50.000000;19.155844;957.792236;0.007963;2.256896;0.957235;0.021566;
2.019501;0.016536;1.562545;15.908792;19.147947;304.620728;0.001304;2.636070;0.914928;0.005183;
2.162032;0.007581;1.801179;14.961567;14.232957;212.947342;0.000676;2.579359;0.692702;0.002546;
2.124743;0.004300;1.846193;13.086739;11.250581;147.233398;0.000480;2.447303;0.595426;0.001220;
2.010762;0.003652;1.774693;11.674806;10.179876;118.848076;0.000547;2.305101;0.591284;0.000951;
1.815469;0.005647;1.577312;13.902871;11.211190;155.867737;0.000741;2.156626;0.727018;0.001794;
1.673434;0.009377;1.440538;18.953320;11.673780;221.256882;0.003182;2.018060;0.796701;0.005451;
1.818090;0.004980;1.682836;16.058617;6.193403;99.457474;0.003651;1.973971;0.402497;0.004205;
1.953864;0.001777;1.888219;1.888219;5.281324;9.972295;0.001767;1.980377;0.072974;0.001755;
1.994505;0.002141;1.926072;1.926072;1.205591;2.322055;0.005535;2.015143;0.056081;0.002127;
1.917474;0.001246;1.761029;5.569413;8.048040;44.822865;0.000350;2.079944;0.393276;0.000364;
1.855338;0.016057;1.432188;11.356214;19.236223;218.450653;0.002581;2.477129;0.997824;0.003580;
2.145318;0.008425;1.785286;13.849951;14.518427;201.079498;0.001247;2.592609;0.730554;0.002614;
2.169955;0.005642;1.865289;13.625447;12.240459;166.781723;0.000777;2.539809;0.640652;0.001691;
2.112604;0.004596;1.849074;13.057843;11.036842;144.117355;0.000505;2.449472;0.617328;0.001204;
1.951374;0.003905;1.741772;9.431129;9.899563;93.364044;0.000920;2.241277;0.603372;0.001123;
1.776904;0.004416;1.598996;4.476567;10.281573;46.026154;0.003161;1.982271;0.520687;0.002961;
1.844163;0.005084;1.729859;1.729859;9.954542;17.219952;0.004991;1.915556;0.202636;0.004910;
2.009485;0.003625;1.927775;1.927775;6.251563;12.051605;0.003643;2.042783;0.088755;0.003589;
2.119144;0.001444;1.968663;3.618458;8.649425;31.297579;0.000958;2.269084;0.330629;0.000752;
2.101834;0.007884;1.804916;14.832644;12.835985;190.391602;0.001276;2.493737;0.680536;0.003362;
2.088739;0.008345;1.672940;8.631105;17.627670;152.146286;0.001149;2.564739;0.780446;0.001442;
2.173725;0.006245;1.823246;10.780190;14.184610;152.912796;0.000816;2.576090;0.676526;0.001518;
2.154793;0.005539;1.842612;12.087745;12.759110;154.228882;0.000579;2.523261;0.642155;0.001566;
2.064659;0.004139;1.809101;10.646529;11.134718;118.546097;0.000467;2.383065;0.606712;0.001027;
1.962687;0.002675;1.743087;5.674257;11.096599;62.964951;0.000780;2.209841;0.535035;0.000639;
2.004135;0.002449;1.797901;2.936208;13.042864;38.296566;0.001715;2.182254;0.407416;0.001415;
2.128171;0.001928;1.942717;2.609116;12.197363;31.824335;0.001486;2.273245;0.320979;0.001273;
2.164740;0.002119;1.964515;6.040575;9.467509;57.189194;0.000771;2.388262;0.446461;0.000602;
2.015612;0.007031;1.601313;6.786350;18.687891;126.822571;0.000798;2.451685;0.766539;0.000909;
2.127146;0.006007;1.752230;9.315261;15.465211;144.062469;0.000503;2.529262;0.690188;0.001158;
2.144109;0.005990;1.784803;10.660280;14.542489;155.027008;0.000541;2.531645;0.666900;0.001574;
2.115639;0.006573;1.784542;12.018454;13.480109;162.010071;0.001368;2.490134;0.660012;0.002491;
2.105445;0.005367;1.801025;9.666559;12.742296;123.174164;0.001621;2.440462;0.617052;0.002080;
2.168570;0.002879;1.904474;6.258142;12.008763;75.152550;0.000857;2.441600;0.519952;0.000693;
2.221683;0.001741;1.979036;4.827285;11.827023;57.092415;0.000444;2.447397;0.438866;0.000234;
2.165127;0.002787;1.931073;7.038050;10.479715;73.756767;0.000846;2.414572;0.484612;0.000883;
1.951725;0.006062;1.605708;7.780968;15.521486;120.772179;0.001241;2.320169;0.710867;0.001664;
2.084835;0.005757;1.724686;9.845858;14.790089;145.621109;0.000688;2.460024;0.672235;0.001486;
2.117903;0.005960;1.757751;10.753744;14.553557;156.505234;0.000616;2.500142;0.669078;0.001624;
2.131162;0.007038;1.759680;10.982284;14.967721;164.379761;0.001253;2.527617;0.679820;0.002456;
2.168112;0.007129;1.832592;11.398623;13.441611;153.215866;0.002399;2.539848;0.642168;0.003214;
2.215330;0.004758;1.963199;14.526584;9.808626;142.485825;0.001897;2.512782;0.539967;0.002315;
2.223680;0.002800;2.010024;10.605247;8.599666;91.201576;0.001057;2.464667;0.459847;0.001160;
2.117565;0.003419;1.866493;7.824669;10.936249;85.572533;0.001186;2.372273;0.502924;0.001439;
1.915046;0.007932;1.603959;20.345905;13.087720;266.281494;0.001300;2.294450;0.735843;0.003445;
2.068254;0.006332;1.743415;16.026623;12.897452;206.702606;0.000848;2.431812;0.662369;0.002374;
2.115062;0.005522;1.770216;10.910790;13.960481;152.319885;0.000509;2.482696;0.652841;0.001469;
2.124580;0.005348;1.788896;9.909622;13.907454;137.817612;0.000575;2.484906;0.640471;0.001447;
2.109765;0.004210;1.854462;10.311830;10.989554;113.322411;0.000856;2.414560;0.574467;0.001422;
2.142962;0.003036;1.976324;17.607174;7.123971;125.432991;0.000999;2.374199;0.460654;0.001504;
2.150194;0.003105;1.982490;23.127735;6.881745;159.159180;0.001175;2.367951;0.438372;0.001756;
2.038768;0.004452;1.762033;9.212213;11.842754;109.097969;0.001376;2.322999;0.566641;0.001964;
1.879365;0.009925;1.605259;37.116817;13.023662;483.396881;0.001165;2.271045;0.764445;0.005287;
2.063393;0.006173;1.775321;19.166046;11.795214;226.067596;0.000750;2.427209;0.665248;0.002240;
2.108450;0.004125;1.826253;10.589761;11.748242;124.411072;0.000491;2.432281;0.602045;0.000952;
2.086234;0.003037;1.840595;8.052232;10.980226;88.415321;0.000399;2.364984;0.546174;0.000601;
2.023617;0.002300;1.829075;6.887349;9.340495;64.331245;0.000568;2.253012;0.487564;0.000588;
1.969947;0.001589;1.847217;8.247460;6.009444;49.562653;0.000643;2.141561;0.399097;0.000637;
1.985351;0.002234;1.839543;15.613353;6.356730;99.249863;0.000794;2.164533;0.408578;0.001246;
1.925866;0.005470;1.676867;14.749179;10.753393;158.603714;0.001594;2.204128;0.590144;0.003075;
1.834607;0.007248;1.577838;19.816919;11.799830;233.836288;0.001122;2.204785;0.758832;0.002905;
2.047320;0.004620;1.780800;12.066807;11.311763;136.496841;0.000669;2.390293;0.646684;0.001036;
2.092890;0.002895;1.871448;9.535284;9.645923;91.976616;0.000527;2.367819;0.540528;0.000584;
2.055800;0.002013;1.872055;6.659557;8.788059;58.524582;0.000606;2.272677;0.459762;0.000516;
1.994465;0.002374;1.823628;5.012059;9.027840;45.248070;0.001293;2.192329;0.443152;0.001068;
1.902797;0.002531;1.739222;5.269482;8.726708;45.985229;0.001414;2.098782;0.463822;0.001223;
1.843998;0.002719;1.681489;8.071414;7.816946;63.093811;0.001375;2.030774;0.461118;0.001541;
1.806077;0.004551;1.611557;17.251383;8.788288;151.610123;0.001694;2.033043;0.546894;0.002868;
1.781843;0.005175;1.541360;9.351943;11.805221;110.401749;0.000906;2.126332;0.750247;0.001114;
2.027462;0.003137;1.778675;7.157058;11.573605;82.832962;0.000516;2.328527;0.598572;0.000284;
2.088150;0.002072;1.877421;6.078569;10.080883;61.277340;0.000531;2.327554;0.489775;0.000303;
2.071805;0.001738;1.890314;5.349916;9.127799;48.832954;0.000646;2.277144;0.438168;0.000414;
2.030962;0.002348;1.825224;4.963392;10.621073;52.716549;0.000987;2.256271;0.482005;0.000697;
1.945316;0.003439;1.712044;5.563850;11.841187;65.882591;0.001310;2.211301;0.571886;0.001041;
1.832513;0.004431;1.587291;5.827151;12.600746;73.426445;0.001782;2.112446;0.632602;0.001667;
1.828124;0.005485;1.580841;9.931834;11.746607;116.665344;0.001243;2.174307;0.732471;0.001458;
2.072626;0.003160;1.794340;6.438900;12.905238;83.095535;0.000471;2.378389;0.591660;0.000246;
2.124061;0.002036;1.886476;5.598465;11.365799;63.631035;0.000398;2.370075;0.491247;0.000188;
2.121289;0.001776;1.901277;5.077090;10.883769;55.257877;0.000494;2.340917;0.450414;0.000300;
2.093214;0.002568;1.847838;6.113262;11.559827;70.668243;0.000573;2.360249;0.530521;0.000360;
2.023267;0.004615;1.729864;7.763455;13.327516;103.467567;0.000725;2.373117;0.663749;0.000701;
1.911996;0.006560;1.572641;7.083770;16.059795;113.763901;0.001042;2.316402;0.771660;0.000988;
1.971162;0.009745;1.671296;25.658276;13.169845;337.915497;0.001627;2.381512;0.750066;0.004741;
2.158058;0.004354;1.851866;10.680510;12.327471;131.663681;0.000634;2.490472;0.599596;0.001119;
2.193737;0.002616;1.912946;6.711218;12.306460;82.591339;0.000411;2.464950;0.509910;0.000451;
2.175123;0.002433;1.904637;6.299944;12.169549;76.667480;0.000406;2.435184;0.498164;0.000422;
2.120224;0.003195;1.853544;8.299895;11.563413;95.975121;0.000408;2.416801;0.563190;0.000547;
2.042049;0.005417;1.750149;11.168792;12.628516;141.045273;0.000477;2.415412;0.684017;0.001116;
1.957316;0.008253;1.619220;10.856559;15.154380;164.524414;0.000528;2.407801;0.799350;0.001686;
2.074823;0.014003;1.749392;50.000000;15.176291;758.814575;0.001396;2.528891;0.756549;0.008367;
2.229865;0.006566;1.899671;23.262299;12.309429;286.345612;0.001019;2.596191;0.618854;0.002866;
2.255132;0.003730;1.952186;10.666197;11.768845;125.528816;0.000602;2.555358;0.532504;0.001182;
2.180238;0.003319;1.898461;8.868810;11.718993;103.933525;0.000478;2.464389;0.528385;0.000946;
