ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
2.455442;0.022972;1.863498;27.061369;22.929314;620.498596;0.002449;3.281486;0.837117;0.009551;
1.951734;0.011436;1.492632;8.658410;21.896080;189.585251;0.001912;2.566282;0.890171;0.002417;
2.025815;0.007537;1.620816;8.533336;18.991272;162.058899;0.000980;2.536576;0.781576;0.001418;
1.686604;0.006730;1.351738;6.604171;18.725332;123.665291;0.000928;2.148720;0.886646;0.001072;
1.871759;0.011008;1.452513;10.609904;20.322166;215.616241;0.001284;2.425514;0.870216;0.003649;
1.915910;0.003435;1.603148;4.651704;17.551624;81.644958;0.000663;2.263301;0.654885;0.000349;
1.723221;0.002771;1.476171;3.706571;15.910482;58.973328;0.000956;2.003906;0.637511;0.000563;
1.530857;0.004938;1.338776;7.961180;12.357418;98.379639;0.000974;1.922444;0.900758;0.000571;
1.549667;0.013167;1.194774;8.230733;21.081320;173.514694;0.001436;2.185158;1.117633;0.001973;
1.825627;0.024571;1.406688;32.384563;22.276611;721.418274;0.001166;2.565796;1.006178;0.012594;
1.611341;0.011857;1.308895;20.061422;16.705183;335.129730;0.001667;2.140682;0.989871;0.004729;
1.714749;0.009960;1.385149;10.519341;17.919662;188.503036;0.001103;2.267612;0.952354;0.002107;
1.796714;0.003756;1.548370;7.060877;13.721669;96.887016;0.000416;2.159963;0.719844;0.000334;
1.768411;0.002748;1.543971;5.957095;12.924481;76.992355;0.000309;2.083724;0.668202;0.000123;
1.781050;0.003877;1.527579;6.571777;14.303645;94.000366;0.000397;2.156918;0.743074;0.000174;
1.632015;0.003095;1.430413;5.632987;12.606167;71.010376;0.000549;1.950301;0.736484;0.000240;
1.583437;0.019084;1.304924;30.113432;18.479979;556.495544;0.001370;2.237312;1.100910;0.008760;
1.300737;0.014790;1.020190;13.639196;18.032774;245.952545;0.003716;1.874002;1.281359;0.005501;
1.729279;0.009474;1.321777;5.511491;22.820795;125.776596;0.002372;2.274483;0.946327;0.001606;
1.738537;0.004443;1.452670;4.755791;17.144903;81.537582;0.001097;2.131011;0.788078;0.000282;
1.786565;0.004173;1.487414;4.864632;17.497536;85.119072;0.000688;2.178664;0.763466;0.000051;
1.965757;0.003718;1.661874;6.061010;15.934082;96.576622;0.000338;2.348910;0.679264;0.000086;
1.888043;0.002413;1.670254;6.035329;12.117401;73.132507;0.000313;2.190936;0.604789;0.000081;
1.759081;0.004593;1.492155;5.983812;15.377845;92.018127;0.000877;2.135015;0.751313;0.000788;
1.484759;0.005240;1.304990;10.108058;11.689779;118.160973;0.000984;1.854802;0.899870;0.001341;
1.247390;0.003788;1.094682;5.616065;11.185884;62.820644;0.001348;1.534305;0.957713;0.001125;
1.576642;0.007821;1.265554;6.344601;18.725037;118.802879;0.001242;2.082115;0.998944;0.000701;
1.896885;0.004125;1.604151;6.358013;15.595690;99.157600;0.000576;2.289901;0.716675;0.000258;
1.846051;0.003652;1.571652;4.856522;15.944841;77.436462;0.000822;2.210491;0.704847;0.000168;
1.795064;0.002950;1.550140;3.926928;15.385341;60.417118;0.001000;2.103744;0.652000;0.000356;
1.555397;0.001888;1.382188;5.023615;11.153111;56.028938;0.000314;1.789744;0.630294;0.000293;
1.235912;0.003993;1.095847;9.116772;10.329393;94.170715;0.000628;1.508186;0.931004;0.001623;
1.509367;0.007040;1.270566;12.507261;13.781273;172.365982;0.001713;1.892502;0.898374;0.003069;
1.315364;0.005173;1.122542;7.898945;13.101616;103.488937;0.000822;1.699490;1.061512;0.000725;
1.600460;0.004566;1.392459;7.236849;12.848367;92.981697;0.000933;1.984800;0.848091;0.000469;
1.947811;0.003892;1.665064;6.150104;15.086125;92.781242;0.000641;2.332939;0.688912;0.000203;
2.043236;0.003464;1.780388;7.979217;13.024080;103.921967;0.000423;2.407360;0.631211;0.000316;
1.932013;0.007008;1.564676;8.758944;17.809748;155.994583;0.001067;2.396420;0.772285;0.001820;
1.878254;0.014937;1.406522;13.403800;21.836283;292.689148;0.002632;2.474867;0.895778;0.006623;
1.541225;0.004450;1.316313;5.945740;14.111969;83.906097;0.001105;1.899874;0.848691;0.000802;
2.401387;0.010287;1.839831;10.854216;21.908272;237.797119;0.000692;3.019005;0.745386;0.002220;
1.481965;0.003245;1.276497;4.223717;14.065018;59.406651;0.000992;1.794764;0.820747;0.000308;
1.396694;0.005958;1.180632;5.531719;14.758680;81.640877;0.001934;1.813869;1.040282;0.000728;
1.605591;0.002862;1.401712;3.285244;14.394421;47.289177;0.001435;1.871486;0.670365;0.000792;
1.752518;0.003721;1.478648;4.460658;16.599930;74.046600;0.000985;2.108119;0.734507;0.000323;
1.750894;0.006242;1.468382;9.651638;15.305467;147.722839;0.000464;2.204458;0.842812;0.000969;
1.722450;0.019967;1.277148;18.626043;22.777004;424.245483;0.001288;2.452130;1.057320;0.007440;
1.936297;0.056383;1.157510;33.110561;34.583439;1145.077026;0.002517;3.159808;1.089181;0.027567;
1.956475;0.026933;1.320553;16.762903;27.704159;464.402130;0.003019;2.854871;1.021975;0.009111;
2.194789;0.004256;1.886342;9.105708;13.285810;120.976707;0.001737;2.490362;0.503434;0.002314;
1.400623;0.003661;1.348497;16.299715;4.988756;81.315300;0.002355;1.549774;0.510590;0.003004;
1.173287;0.002187;1.063928;5.884143;8.275175;48.692314;0.000768;1.380156;0.838610;0.000741;
1.283313;0.004347;1.090445;5.753802;13.706189;78.862701;0.000550;1.646355;1.060925;0.000134;
1.545071;0.003144;1.342599;4.957812;13.279931;65.839401;0.000640;1.871641;0.801120;0.000038;
1.670560;0.004082;1.404853;4.760935;16.398434;78.071884;0.000834;2.047786;0.802374;0.000111;
1.855256;0.002816;1.606193;5.161519;14.244204;73.521721;0.000476;2.179434;0.647384;0.000097;
1.456989;0.002795;1.278193;5.818133;11.877952;69.107506;0.000281;1.756761;0.810168;0.000114;
1.307251;0.006540;1.100743;7.434423;14.399006;107.048309;0.001087;1.742046;1.138226;0.000771;
1.387421;0.019775;1.094908;33.344002;18.789696;626.523621;0.003274;2.054935;1.265987;0.008181;
1.533523;0.065764;1.032379;50.000000;32.919773;1645.988770;0.000557;2.676741;1.268255;0.040626;
1.211609;0.003135;1.117035;16.999430;7.988662;135.802689;0.000126;1.433038;0.834805;0.001592;
0.971801;0.001495;0.884970;6.609342;7.229938;47.785130;0.000133;1.161504;1.030728;0.000177;
1.237607;0.004177;1.067724;7.305762;12.256233;89.541130;0.000296;1.583549;1.076962;0.000372;
1.672631;0.004102;1.410344;5.155600;15.931833;82.138168;0.000699;2.054205;0.806007;0.000074;
1.929484;0.002623;1.670964;5.094077;14.311204;72.902367;0.000555;2.234250;0.594334;0.000299;
1.925631;0.003351;1.630489;5.676129;15.755599;89.430817;0.000474;2.271750;0.648375;0.000370;
1.674150;0.002920;1.446808;4.677222;14.147866;66.172722;0.000690;1.971496;0.683333;0.000446;
1.391736;0.003214;1.220369;5.453918;11.847630;64.615990;0.000769;1.705453;0.885203;0.000226;
1.200154;0.003572;1.055549;3.504110;11.633340;40.764500;0.002011;1.466986;0.970338;0.001112;
1.283369;0.021599;1.067726;50.000000;18.014175;900.708740;0.002057;1.914196;1.340241;0.011173;
1.609595;0.002445;1.485906;16.533651;7.757830;128.265259;0.000160;1.849173;0.611362;0.000891;
1.141732;0.001645;1.044760;6.342902;7.558089;47.940220;0.000297;1.356018;0.893731;0.000092;
1.161034;0.002485;1.046008;5.860133;9.063309;53.112198;0.000563;1.424401;0.999209;0.000136;
1.391463;0.005171;1.172274;5.792110;14.849049;86.007324;0.000907;1.799735;1.029787;0.000116;
1.660109;0.005057;1.384736;5.394394;16.590073;89.493393;0.001132;2.075002;0.854788;0.000349;
1.874174;0.003363;1.616758;6.507577;13.916780;90.564522;0.000414;2.227047;0.676292;0.000214;
1.810569;0.002342;1.638541;8.253102;9.633500;79.506264;0.000350;2.090269;0.597694;0.000327;
1.436719;0.002401;1.308831;7.073233;8.758169;61.948570;0.000589;1.691175;0.739461;0.000454;
0.981461;0.005581;0.833315;3.843126;12.223398;46.976055;0.003496;1.245051;1.252110;0.002918;
1.240001;0.002796;1.193947;18.416018;4.885702;89.975174;0.001460;1.411583;0.677453;0.001865;
0.997284;0.002132;0.919509;7.575346;6.776158;51.331741;0.000638;1.200129;1.038765;0.000639;
1.012120;0.002913;0.883967;5.883507;10.325966;60.752895;0.000440;1.283084;1.216806;0.000293;
1.087061;0.003829;0.973142;8.586905;9.398685;80.705627;0.000809;1.400497;1.203372;0.000500;
1.310421;0.003912;1.156604;6.453849;11.137248;71.878113;0.000945;1.641350;0.982554;0.000447;
1.335076;0.003106;1.180073;7.723200;10.693702;82.589600;0.000217;1.639590;0.910887;0.000267;
1.226332;0.006881;1.109268;9.482561;9.577890;90.822929;0.003422;1.570950;1.088070;0.003093;
1.341357;0.008719;1.146180;16.469481;13.928767;229.399551;0.000405;1.779320;1.100727;0.003282;
1.250724;0.006141;1.062480;9.913998;13.453424;133.377213;0.000185;1.657424;1.154588;0.001070;
1.138039;0.002090;1.052064;10.966639;7.094322;77.800865;0.000152;1.343777;0.868164;0.000676;
1.094171;0.004196;0.986357;11.391689;9.323512;106.210556;0.000543;1.399638;1.171943;0.001085;
1.107663;0.009470;0.885042;9.538370;16.491411;157.301178;0.000537;1.606244;1.447897;0.001621;
