ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.481545;0.012510;1.241575;50.000000;13.936396;696.819763;0.002157;1.888167;1.009591;0.006876;
1.660883;0.008888;1.371086;14.567922;13.746840;200.262894;0.002016;2.063596;0.887763;0.003486;
1.730858;0.008033;1.481837;26.522638;11.725695;310.996368;0.001893;2.097116;0.801289;0.003663;
1.768089;0.010639;1.529529;47.992550;12.885976;618.430847;0.001189;2.149421;0.797678;0.006069;
1.277287;0.010765;1.154698;50.000000;11.006226;550.311279;0.002086;1.531246;0.908510;0.008425;
1.846456;0.009272;1.530262;15.318169;14.030990;214.929062;0.001951;2.269338;0.817042;0.003636;
1.866453;0.007966;1.616818;25.268635;11.374409;287.415771;0.002059;2.230787;0.736296;0.003833;
1.868593;0.012892;1.550457;29.223114;14.525910;424.492340;0.002714;2.325484;0.839349;0.006532;
1.467537;0.012588;1.314897;50.000000;12.537926;626.896301;0.001324;1.782753;0.875968;0.009287;
1.546348;0.010769;1.355019;50.000000;12.281390;614.069519;0.001588;1.880127;0.855526;0.007096;
1.450466;0.010239;1.246105;50.000000;12.172301;608.615051;0.002404;1.811808;0.968602;0.005707;
1.848186;0.013374;1.485430;19.414032;16.155069;313.635010;0.002136;2.336097;0.880124;0.006043;
1.868348;0.009616;1.589947;24.945520;12.691842;316.604614;0.002214;2.268768;0.778624;0.004714;
1.808976;0.012349;1.501923;23.785076;14.269601;339.403564;0.002865;2.269423;0.873368;0.005790;
1.705206;0.017380;1.308188;14.519810;18.743919;272.158142;0.003076;2.275880;1.029639;0.006872;
1.639775;0.013197;1.456194;50.000000;13.236330;661.816467;0.001100;1.988050;0.819000;0.009419;
1.767158;0.010499;1.536373;50.000000;12.760728;638.036377;0.001196;2.120758;0.762809;0.006669;
1.730972;0.008145;1.502301;50.000000;11.443910;572.195496;0.001898;2.070137;0.762693;0.004487;
1.565259;0.009608;1.331377;22.899418;12.033731;275.565430;0.002921;1.945183;0.916162;0.004743;
1.287256;0.016648;1.029406;27.765837;15.513887;430.756073;0.003777;1.776633;1.291941;0.008068;
1.768441;0.009047;1.498867;21.165840;12.708314;268.982147;0.001835;2.153609;0.805052;0.004338;
1.705980;0.009200;1.423005;14.264415;13.637406;194.529617;0.001944;2.124144;0.881080;0.003475;
1.596996;0.013740;1.218994;9.942395;18.915037;188.060760;0.001992;2.137704;1.077136;0.003733;
1.766279;0.015508;1.476840;50.000000;15.406318;770.315918;0.002409;2.188634;0.848039;0.010202;
1.853972;0.011442;1.571252;50.000000;13.772800;688.640076;0.001831;2.244215;0.771826;0.006909;
1.847274;0.006701;1.605311;41.608974;10.827841;450.535339;0.001723;2.174861;0.695620;0.003379;
1.822391;0.005317;1.601227;15.176489;9.918181;150.523178;0.001942;2.125846;0.672462;0.002393;
1.812515;0.006577;1.579576;16.383505;10.483936;171.763626;0.002606;2.141782;0.714859;0.003150;
1.814088;0.009593;1.534106;26.048441;12.385156;322.613983;0.003347;2.206605;0.797318;0.004836;
1.784002;0.012119;1.497034;50.000000;13.776769;688.838440;0.003222;2.193685;0.829373;0.007001;
1.718962;0.008495;1.473865;32.297749;11.736924;379.076233;0.002187;2.064704;0.777091;0.004633;
1.700356;0.005635;1.464924;12.430252;11.447488;142.295151;0.000952;2.027331;0.760480;0.001989;
1.663387;0.005911;1.403167;9.483169;13.096525;124.196556;0.000665;2.022712;0.828311;0.001404;
1.593860;0.010376;1.246811;8.462916;17.786800;150.528214;0.001252;2.076909;1.024206;0.002176;
1.753414;0.006942;1.493311;14.114091;11.961432;168.824738;0.001996;2.118861;0.792798;0.002596;
1.948092;0.003923;1.717869;10.617901;10.176579;108.053902;0.001117;2.244903;0.617278;0.001180;
2.083307;0.003276;1.859395;10.185250;9.434020;96.087852;0.001178;2.346090;0.525954;0.001243;
2.167241;0.003663;1.933358;12.125000;9.213182;111.709839;0.001606;2.422390;0.492951;0.001833;
2.169691;0.003873;1.952504;50.000000;8.061598;403.079895;0.001786;2.406916;0.464985;0.002313;
1.953234;0.003132;1.750520;11.993523;8.798073;105.519890;0.000947;2.194366;0.526464;0.001338;
1.715681;0.003453;1.524019;9.662335;9.623369;92.984215;0.000567;1.980063;0.652287;0.000979;
1.680073;0.005389;1.431816;9.654019;12.511069;120.782104;0.000358;2.030239;0.806300;0.001046;
1.700688;0.009780;1.357439;10.107896;16.639595;168.191284;0.000920;2.170509;0.942505;0.002328;
1.541639;0.009116;1.289451;12.864638;13.150971;169.182495;0.002247;1.963802;0.992514;0.002861;
1.964979;0.004331;1.698061;8.801225;12.057489;106.120667;0.000816;2.302180;0.668572;0.000739;
2.198291;0.002705;1.924150;7.100543;11.875781;84.324486;0.000467;2.480793;0.525890;0.000382;
