ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.821442;0.001021;1.707121;6.754288;5.552055;37.500179;0.000633;1.975790;0.473179;0.000596;
1.516535;0.000299;1.421244;3.678909;5.753093;21.165104;0.000134;1.617774;0.432441;0.000095;
1.438916;0.001949;1.242391;4.340235;11.293970;49.018486;0.000876;1.702300;0.996838;0.000516;
1.291497;0.001946;1.090739;3.791131;12.217003;46.316261;0.000943;1.540626;1.116269;0.000600;
1.388323;0.002592;1.207792;12.360469;9.026745;111.574799;0.000584;1.684382;1.124092;0.000885;
2.377005;0.007964;2.068154;37.820549;12.867928;486.672119;0.000591;2.927220;0.851540;0.003772;
2.102881;0.004097;1.733791;7.594427;15.332625;116.442497;0.001247;2.533328;0.848445;0.001165;
1.422950;0.003875;1.103861;6.273593;16.270872;102.076836;0.000315;1.857763;1.364913;0.000166;
1.099617;0.000573;1.099617;0.000000;0.000000;0.000000;0.000573;1.038113;-0.583276;0.000487;
1.617352;0.003334;1.368432;11.197239;11.176547;125.146461;0.000960;1.911242;0.906813;0.001770;
1.699299;0.002642;1.462303;8.299063;11.068433;91.857620;0.000640;2.037413;0.941088;0.000587;
1.454887;0.001322;1.405109;8.807272;3.271818;28.815794;0.000973;1.622421;0.700546;0.000756;
1.443485;0.002419;1.257301;5.028515;10.348835;52.039272;0.001276;1.699409;0.970077;0.001070;
1.159839;0.000183;1.105505;6.099084;3.118413;19.019461;0.000064;1.229538;0.476575;0.000076;
1.263036;0.002480;1.237807;50.000000;4.822456;241.122818;0.000749;1.376288;0.627927;0.002225;
1.959494;0.009338;1.668609;25.832066;13.528014;349.456543;0.001701;2.495184;1.031910;0.004842;
1.353918;0.009687;1.016685;9.524092;16.724270;159.283478;0.003628;1.905792;1.614756;0.003949;
1.103817;0.003010;1.041200;3.695641;3.943356;14.573227;0.002953;1.144687;0.318538;0.002972;
1.593086;0.002872;1.513959;50.000000;5.995667;299.783356;0.000657;1.796159;0.706152;0.002128;
1.472874;0.001753;1.249995;5.795093;11.530439;66.819962;0.000356;1.734176;0.954630;0.000413;
1.423743;0.001303;1.271000;5.170345;8.477311;43.830620;0.000563;1.634802;0.862786;0.000406;
1.397558;0.000946;1.331176;14.593069;3.720098;54.287647;0.000482;1.554376;0.704962;0.000451;
1.097871;0.000400;1.097871;0.000000;0.000000;0.000000;0.000400;1.074284;-0.208433;0.000387;
1.132417;0.003194;1.070007;50.000000;5.608052;280.402588;0.001184;1.296514;0.995875;0.002633;
1.163485;0.003625;1.058244;50.000000;7.658956;382.947784;0.000268;1.422182;1.311255;0.002270;
1.221539;0.000525;1.165230;3.938405;3.646548;14.361582;0.000414;1.309760;0.539675;0.000355;
1.440710;0.003438;1.282246;19.536251;8.783379;171.594284;0.000372;1.794030;1.192282;0.001069;
1.310101;0.002787;1.177950;8.858914;6.989676;61.920940;0.001834;1.517090;0.955584;0.001918;
1.296570;0.000137;1.250120;2.782809;3.212410;8.939524;0.000115;1.328658;0.193648;0.000115;
1.302309;0.000643;1.253439;13.779624;3.159538;43.537239;0.000246;1.421367;0.625880;0.000346;
1.145355;0.001033;1.150889;50.000000;2.510827;125.541344;0.000544;1.216852;0.495547;0.000923;
1.051990;0.003304;0.823983;6.756078;12.931831;87.368462;0.000409;1.415079;1.823670;0.000414;
1.153725;0.002040;1.130446;4.169527;1.838226;7.664534;0.001976;1.250835;0.643440;0.001827;
1.371050;0.002351;1.359227;50.000000;3.961209;198.060455;0.001163;1.530929;0.734129;0.001851;
1.274085;0.003228;1.151093;50.000000;7.033603;351.680145;0.000957;1.543501;1.188077;0.001776;
1.167820;0.000894;1.068595;3.266292;6.705760;21.902966;0.000637;1.300089;0.812601;0.000499;
1.146295;0.001871;0.992235;3.809977;9.715681;37.016521;0.001189;1.340048;1.112482;0.001010;
1.049759;0.003949;0.971502;50.000000;6.909399;345.469940;0.000939;1.245744;1.266042;0.003143;
1.060889;0.007705;0.903086;50.000000;9.716325;485.816254;0.003245;1.349588;1.590359;0.005993;
1.156017;0.004176;0.981161;9.381461;10.069513;94.466743;0.001454;1.513274;1.600433;0.001480;
1.312480;0.001414;1.281015;4.766553;2.249123;10.720567;0.001318;1.419923;0.570710;0.001167;
1.273713;0.001101;1.113942;4.494958;9.362947;42.086052;0.000362;1.477631;0.988122;0.000219;
1.178546;0.001437;1.067350;5.056598;6.675503;33.755341;0.000914;1.352212;0.985652;0.000782;
0.960705;0.000910;0.918227;4.119844;2.937532;12.102176;0.000809;1.044692;0.766199;0.000741;
1.191445;0.003796;0.965902;9.569948;11.979065;114.639030;0.000615;1.563928;1.571948;0.000961;
1.129054;0.001238;1.008621;3.596073;7.785033;27.995550;0.000874;1.273468;0.916003;0.000770;
1.102689;0.000561;1.072745;4.258135;2.121546;9.033832;0.000495;1.181348;0.577490;0.000419;
1.119518;0.000673;1.062553;4.655724;3.470536;16.157858;0.000572;1.191428;0.520026;0.000559;
1.038445;0.004587;0.963119;50.000000;7.351587;367.579346;0.001011;1.251929;1.363156;0.003637;
1.082929;0.003644;0.884221;5.494282;11.664278;64.086830;0.001766;1.406394;1.662126;0.001339;
1.023165;0.003058;0.889390;3.468722;8.669379;30.071671;0.002735;1.137896;0.890279;0.002753;
0.932345;0.001807;0.932345;0.000000;0.000000;0.000000;0.001807;0.870125;-0.812026;0.001712;
0.844792;0.001008;0.844792;0.000000;0.000000;0.000000;0.001008;0.779885;-1.040793;0.000906;
1.086114;0.012299;0.899811;50.000000;13.695339;684.766968;0.001258;1.533244;1.906663;0.008509;
0.914645;0.003872;0.914645;0.000000;0.000000;0.000000;0.003872;0.678615;-5.103597;0.002420;
0.991064;0.002798;0.887534;2.817826;7.293858;20.552820;0.002669;1.059261;0.607026;0.002687;
0.880162;0.001591;0.880162;0.000000;0.000000;0.000000;0.001591;0.838564;-0.578423;0.001549;
0.826454;0.002777;0.826454;0.000000;0.000000;0.000000;0.002777;0.780505;-0.728741;0.002726;
1.003838;0.010541;0.911646;50.000000;10.696624;534.831177;0.002464;1.367826;1.918419;0.007910;
1.807604;0.022433;1.106441;15.555308;27.496469;427.716064;0.002092;2.780378;1.435314;0.008015;
2.314363;0.020817;1.450801;15.179775;28.586662;433.939087;0.003229;3.231642;1.117002;0.009247;
1.548566;0.000627;1.505440;1.505440;0.751410;1.131203;0.001008;1.579210;0.138972;0.000608;
1.290129;0.001543;1.208071;1.618463;12.556207;20.321749;0.001085;1.424802;0.412507;0.001048;
1.392213;0.002368;1.234883;1.234883;16.779411;20.720606;0.002317;1.451831;0.309621;0.002292;
1.500599;0.001628;1.468251;2.723358;5.403853;14.716627;0.001299;1.621756;0.319116;0.001266;
1.341135;0.009893;1.173002;3.337345;10.792424;36.018044;0.009216;1.561491;0.973844;0.008829;
1.315827;0.003041;1.129902;8.004399;10.020515;80.208206;0.001004;1.630192;1.255059;0.001028;
1.232584;0.000496;1.173859;4.232949;3.578150;15.146125;0.000410;1.301267;0.426338;0.000395;
