ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
2.153666;0.005781;1.918902;18.304585;12.044960;220.477982;0.000863;2.582038;0.762897;0.002626;
2.175153;0.003307;2.003441;20.913433;8.982065;187.845810;0.000473;2.494960;0.615105;0.001547;
2.172939;0.001895;2.050490;23.318722;6.393469;149.087524;0.000485;2.395916;0.466984;0.001029;
2.194621;0.001230;2.101041;23.926285;4.649961;111.256287;0.000576;2.352726;0.345874;0.000796;
2.230598;0.001236;2.138658;20.667030;4.523849;93.494537;0.000649;2.385063;0.330849;0.000827;
2.225120;0.001899;2.061038;10.922732;7.882309;86.096352;0.000626;2.471503;0.489140;0.000853;
2.181967;0.003287;1.961433;10.915128;10.683754;116.614548;0.000742;2.524954;0.645102;0.001230;
2.109737;0.004435;1.877600;14.078915;11.631104;163.753311;0.000609;2.493108;0.728044;0.001831;
2.045188;0.007226;1.794292;19.728073;13.382594;264.012787;0.000668;2.512711;0.860824;0.003358;
1.983445;0.009316;1.714575;25.558121;14.603097;373.227722;0.000868;2.485564;0.933722;0.004831;
2.082907;0.006164;1.795603;12.874727;14.143717;182.096497;0.000782;2.563254;0.857809;0.002048;
2.124942;0.006049;1.834598;14.085900;14.160792;199.467514;0.000474;2.607267;0.837729;0.001990;
2.162062;0.005028;1.929253;17.944859;11.898994;213.525757;0.000296;2.585183;0.752776;0.001952;
2.176167;0.003092;2.021914;21.366085;8.506474;181.750046;0.000289;2.479351;0.589751;0.001504;
2.174500;0.002009;2.065125;21.053785;6.167496;129.849121;0.000531;2.389203;0.451297;0.001203;
2.194139;0.001661;2.061501;12.734472;6.534721;83.216232;0.000641;2.394669;0.421848;0.000956;
2.187044;0.001710;2.046645;10.620205;6.867194;72.931007;0.000741;2.396063;0.438990;0.000939;
2.178097;0.001547;2.028112;9.395283;7.353826;69.091270;0.000540;2.393579;0.452608;0.000721;
2.165006;0.002153;2.003745;12.809863;8.074334;103.431114;0.000475;2.417366;0.516795;0.001026;
2.146061;0.003062;1.961632;17.186495;9.379146;161.194626;0.000352;2.453007;0.607032;0.001412;
2.116453;0.004256;1.909680;23.162823;10.610200;245.762192;0.000386;2.477460;0.695567;0.001985;
2.089167;0.004629;1.873996;24.809948;10.871169;269.713135;0.000683;2.468097;0.733467;0.002112;
2.037680;0.003722;1.823893;10.465091;10.675111;111.716003;0.001177;2.367738;0.689451;0.001697;
2.111259;0.001559;1.956836;9.454284;7.727614;73.059052;0.000367;2.338289;0.493606;0.000611;
2.189784;0.001201;2.072545;12.097548;5.925400;71.682808;0.000328;2.366976;0.380944;0.000643;
2.229158;0.001332;2.114450;16.789309;5.977249;100.353889;0.000197;2.426061;0.405334;0.000663;
2.229998;0.001556;2.087002;17.409458;7.002945;121.917488;0.000191;2.455390;0.453119;0.000687;
2.234434;0.001450;2.073539;10.995105;7.550194;83.015175;0.000405;2.464689;0.460941;0.000543;
2.268347;0.001438;2.110537;5.403507;7.995092;43.201538;0.000913;2.462158;0.392696;0.000799;
2.327813;0.001855;2.145474;3.427771;10.476051;35.909508;0.001470;2.511473;0.362487;0.001289;
2.120120;0.001989;1.977689;12.653291;7.511002;95.038887;0.000351;2.375404;0.537535;0.000805;
2.250811;0.001357;2.136818;15.101242;5.961754;90.029900;0.000250;2.451626;0.406251;0.000665;
2.308893;0.001166;2.206682;22.507370;5.324851;119.848396;0.000165;2.488112;0.355853;0.000633;
2.328588;0.000862;2.206662;11.338246;5.587476;63.352177;0.000330;2.484423;0.312337;0.000460;
