ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.448470;0.006536;1.216025;7.935875;13.062280;103.660614;0.001551;1.815373;0.985961;0.001459;
1.483975;0.020741;1.085987;14.144795;19.977594;282.578979;0.004977;2.113631;1.236797;0.007389;
1.349249;0.007276;1.144552;8.492644;12.178857;103.430702;0.002045;1.727873;1.091416;0.001553;
1.518460;0.008229;1.231326;6.863565;15.772181;108.253387;0.001996;1.940050;1.011825;0.001503;
1.513861;0.020967;1.064317;9.448345;22.538857;212.954895;0.005500;2.158370;1.224510;0.006852;
1.169979;0.016988;1.217234;3.257409;12.541536;40.852917;0.006041;1.643519;0.821092;0.005104;
1.572321;0.005339;1.303324;4.904979;15.533327;76.190643;0.001573;1.907324;0.851780;0.001016;
1.636053;0.027977;1.163687;22.179153;21.850046;484.615509;0.007708;2.308488;1.145868;0.014415;
1.532936;0.092189;0.853508;50.000000;36.271816;1813.590942;0.017045;2.690143;1.347368;0.061833;
1.181079;0.175223;0.491119;50.000000;47.024529;2351.226318;0.031254;2.782579;1.552652;0.130271;
1.494424;0.008405;1.401957;1.401957;9.752698;13.672859;0.008314;1.567287;0.274812;0.008204;
1.714650;0.006170;1.427456;9.561816;13.929376;133.190125;0.000499;2.087871;0.819915;0.001354;
1.842018;0.032823;1.304498;36.086685;23.855000;860.847900;0.004746;2.583961;1.061922;0.017611;
1.845637;0.068577;1.105035;50.000000;33.222225;1661.111206;0.009405;2.906111;1.163723;0.041998;
1.684824;0.097291;0.907836;50.000000;38.026112;1901.305664;0.015367;2.926958;1.266569;0.063992;
1.383003;0.108864;0.756327;50.000000;37.780792;1889.039673;0.023442;2.589787;1.459536;0.077297;
1.614973;0.007578;1.503735;1.667024;10.304273;17.177471;0.007452;1.685804;0.238463;0.007400;
1.778794;0.006776;1.483475;10.499966;14.010633;147.111160;0.000347;2.167198;0.805807;0.001582;
1.857539;0.022189;1.365228;21.323694;21.100113;449.932343;0.002943;2.508379;1.005286;0.009706;
1.840762;0.040509;1.230582;44.779667;26.394176;1181.922363;0.007675;2.671239;1.105679;0.022151;
1.708456;0.055000;1.096744;50.000000;28.965216;1448.260864;0.013078;2.613743;1.204486;0.034279;
1.490794;0.062696;0.976532;50.000000;28.264618;1413.230957;0.020745;2.349956;1.338587;0.043817;
1.627468;0.010584;1.543732;1.543732;8.182759;12.631987;0.010519;1.682210;0.186139;0.010479;
1.744604;0.005008;1.474723;7.011316;13.742410;96.352371;0.000735;2.081680;0.755469;0.000960;
1.798165;0.015066;1.380492;14.949494;18.533947;277.073151;0.002204;2.350087;0.965095;0.005584;
1.789624;0.030093;1.279807;35.900341;22.362110;802.807373;0.007878;2.488030;1.070965;0.016453;
1.716945;0.043020;1.192077;50.000000;24.947754;1247.387695;0.013204;2.472163;1.142721;0.028006;
1.593916;0.046816;1.120073;50.000000;24.616413;1230.820679;0.016399;2.318322;1.207862;0.032837;
1.053707;0.017144;0.779391;8.674990;17.187366;149.100235;0.007359;1.536481;1.611217;0.007705;
1.611282;0.010766;1.496726;1.732561;10.428434;18.067904;0.010602;1.696116;0.281926;0.010511;
1.723415;0.004700;1.461353;6.859454;13.533859;92.834877;0.000546;2.057423;0.761926;0.000654;
1.803761;0.014774;1.399972;15.440945;17.835283;275.393616;0.003013;2.337125;0.947234;0.006033;
1.839210;0.029199;1.338366;49.495499;21.711796;1074.636108;0.008897;2.500400;1.023531;0.017196;
1.799939;0.038965;1.266889;50.000000;23.809105;1190.455322;0.013694;2.518610;1.079057;0.025347;
1.671615;0.033591;1.222499;50.000000;21.557508;1077.875488;0.012457;2.321374;1.110879;0.021698;
1.193682;0.009808;0.967066;12.075909;13.537643;163.479340;0.002279;1.591020;1.284741;0.003456;
1.223497;0.040130;0.834137;50.000000;23.057537;1152.876831;0.014641;1.930284;1.533319;0.024085;
1.178474;0.093433;0.603201;50.000000;33.378082;1668.904053;0.040695;2.218032;1.655479;0.065348;
1.528159;0.025013;1.468078;1.468078;5.529938;8.118381;0.025089;1.517366;-0.044126;0.025009;
1.658046;0.006245;1.499481;3.490736;10.369166;36.196022;0.005315;1.847134;0.533040;0.004971;
1.769711;0.005586;1.481309;8.472267;14.011722;118.711044;0.000437;2.143334;0.794411;0.000828;
1.864591;0.016988;1.434978;16.761395;18.191994;304.923187;0.005207;2.406991;0.925592;0.008317;
1.896435;0.030684;1.347154;26.245525;22.236753;583.615295;0.011636;2.574139;1.006235;0.018203;
1.748734;0.033729;1.225731;19.436922;22.823017;443.609222;0.013539;2.451988;1.097728;0.019708;
1.277031;0.005457;1.112642;8.417491;10.387006;87.432526;0.001370;1.575560;1.011460;0.001720;
1.444064;0.016699;1.111348;12.897269;17.593470;226.907715;0.004390;1.967505;1.175682;0.007213;
1.612632;0.043917;1.049050;17.845058;25.519222;455.391968;0.019638;2.404939;1.228432;0.026232;
1.799135;0.083309;0.906378;50.000000;34.871487;1743.574463;0.040190;2.928509;1.213859;0.053764;
1.632118;0.011813;1.517484;2.494663;8.795886;21.942768;0.011451;1.763490;0.405414;0.011204;
1.720061;0.003359;1.527393;4.516644;11.246209;50.795116;0.001717;1.950415;0.590999;0.001428;
1.836291;0.007138;1.499846;8.377607;15.674078;131.311264;0.001375;2.232007;0.790363;0.002053;
1.918897;0.020939;1.410935;14.312815;20.792055;297.592804;0.007372;2.508339;0.936900;0.010966;
1.833679;0.036146;1.217222;15.521673;25.655014;398.208740;0.013176;2.596378;1.082652;0.019865;
1.264579;0.014020;1.155139;5.096139;7.830029;39.902916;0.012557;1.474296;0.813592;0.012277;
1.544732;0.005688;1.298922;7.094944;13.623100;96.655128;0.000677;1.898399;0.892715;0.000873;
1.767117;0.015280;1.350310;9.933952;19.108332;189.821259;0.005177;2.295588;0.965633;0.006522;
2.030773;0.032949;1.386571;14.704016;24.519968;360.541992;0.015587;2.758006;0.983257;0.019098;
2.236168;0.041878;1.436597;21.834105;27.077391;591.210571;0.018863;3.088651;0.968264;0.024307;
1.932859;0.014253;1.485595;7.182013;20.619127;148.086838;0.005067;2.478914;0.906060;0.004578;
1.677677;0.013098;1.549395;2.516922;9.643540;24.272032;0.012684;1.816236;0.409069;0.012431;
1.695217;0.006557;1.572173;2.330581;9.448389;22.020237;0.006267;1.803532;0.326336;0.006139;
1.815700;0.002793;1.567682;5.208669;13.122071;68.348526;0.000436;2.077428;0.608246;0.000387;
1.952894;0.012786;1.507666;11.200013;18.577763;208.071198;0.003530;2.441684;0.837520;0.005644;
