ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
2.284682;0.003612;2.040219;38.048923;7.638814;290.648651;0.002612;2.481756;0.427748;0.003048;
2.252890;0.003093;2.252890;0.000000;0.000000;0.000000;0.003093;2.094213;-0.486647;0.002706;
2.266444;0.002980;2.266444;0.000000;0.000000;0.000000;0.002980;2.331637;0.160108;0.002916;
1.919685;0.002250;1.919685;0.000000;0.000000;0.000000;0.002250;1.863105;-0.199738;0.002197;
1.814773;0.003386;1.814773;0.000000;0.000000;0.000000;0.003386;1.727347;-0.356952;0.003242;
2.144867;0.001003;2.106043;50.000000;3.095751;154.787567;0.000398;2.222372;0.202324;0.000910;
2.315845;0.001636;2.293528;18.943068;2.129306;40.335579;0.001391;2.413234;0.224619;0.001494;
1.916093;0.007656;1.437389;2.153902;31.903324;68.716629;0.006676;2.190148;0.711496;0.006230;
2.047086;0.000319;2.047086;0.000000;0.000000;0.000000;0.000319;1.992170;-0.175982;0.000269;
2.017990;0.001362;2.017990;0.000000;0.000000;0.000000;0.001362;2.083599;0.189306;0.001291;
1.912196;0.003717;1.790408;1.790408;4.109923;7.358441;0.005586;1.759115;-0.617806;0.003294;
1.943691;0.003598;1.943691;0.000000;0.000000;0.000000;0.003598;1.707071;-1.014640;0.002590;
1.829851;0.011047;1.829851;0.000000;0.000000;0.000000;0.011047;2.167436;0.836373;0.009279;
1.690223;0.002019;1.690223;0.000000;0.000000;0.000000;0.002019;1.567314;-0.585914;0.001736;
2.326182;0.007213;1.815458;10.768213;18.722582;201.608765;0.001104;2.911400;0.906847;0.002134;
1.468338;0.007529;1.188701;5.240541;15.294744;80.152733;0.004346;1.936506;1.373961;0.002993;
1.569101;0.001450;1.569101;0.000000;0.000000;0.000000;0.001450;1.608329;0.170932;0.001421;
1.892205;0.004841;1.423101;5.923442;21.014769;124.479759;0.000563;2.407248;1.067629;0.000269;
1.971511;0.005763;1.523972;2.912019;25.542253;74.379517;0.004272;2.308443;0.790191;0.003681;
1.516488;0.004676;1.421338;1.421338;8.311042;11.812797;0.004858;1.407967;-0.620105;0.004423;
1.863741;0.003761;1.773880;3.633851;5.528668;20.090355;0.003539;2.030507;0.492641;0.003251;
1.649112;0.005938;1.521848;9.457363;6.857105;64.850136;0.004675;1.881285;0.746056;0.004923;
1.739851;0.001869;1.571073;1.903098;13.246660;25.209686;0.001731;1.845298;0.366722;0.001662;
2.059430;0.001706;1.938203;1.938203;9.203342;17.837946;0.001656;2.137621;0.219887;0.001606;
2.327364;0.010170;2.135497;50.000000;11.444366;572.218323;0.002389;2.874116;0.863128;0.006005;
1.828035;0.003109;1.767252;1.974075;4.809442;9.494198;0.003082;1.884051;0.190937;0.003053;
1.736045;0.004544;1.736045;0.000000;0.000000;0.000000;0.004544;1.716672;-0.078716;0.004536;
1.560058;0.003732;1.376673;5.313915;9.870778;52.452480;0.002656;1.815821;0.871275;0.002454;
1.906007;0.002577;1.638551;9.353986;11.551677;108.054230;0.000345;2.245419;0.812513;0.000637;
2.127854;0.000205;2.127854;0.000000;0.000000;0.000000;0.000205;2.169764;0.115367;0.000177;
2.184612;0.002869;1.924362;9.404592;10.490479;98.658669;0.001211;2.507664;0.665236;0.001256;
2.005092;0.002228;1.920832;50.000000;4.650764;232.538177;0.001087;2.093400;0.249846;0.002103;
1.791822;0.001329;1.756742;1.756742;2.363175;4.151488;0.001362;1.734485;-0.228791;0.001267;
1.762904;0.005420;1.382036;5.367964;18.498016;99.296692;0.002013;2.242692;1.118611;0.001208;
1.963859;0.005142;1.611714;8.955760;15.061222;134.884689;0.001188;2.461540;1.002169;0.001054;
2.099748;0.000165;2.099748;0.000000;0.000000;0.000000;0.000165;2.023474;-0.241325;0.000071;
2.197085;0.004489;2.230841;50.000000;2.560007;128.000351;0.004086;2.166146;-0.086215;0.004475;
1.935621;0.002268;1.759643;1.759643;13.752815;24.200050;0.002336;1.952144;0.054084;0.002263;
2.031165;0.002112;1.795898;5.275777;11.182633;58.997078;0.001159;2.302765;0.644540;0.000897;
2.244184;0.000529;2.244184;0.000000;0.000000;0.000000;0.000529;2.110325;-0.404782;0.000259;
2.304587;0.006682;2.135980;50.000000;3.958068;197.903381;0.007090;2.201503;-0.289519;0.006528;
1.978835;0.002337;1.697380;5.463648;13.365005;73.021675;0.000714;2.321584;0.787093;0.000322;
2.287397;0.008053;2.122507;3.285505;9.575339;31.459820;0.007631;2.555079;0.558516;0.006908;
2.408827;0.000401;2.337771;2.337771;6.259542;14.633377;0.000369;2.455386;0.042609;0.000355;
2.357491;0.001414;2.261670;2.261670;5.413017;12.242455;0.001547;2.270941;-0.233686;0.001302;
2.362049;0.003601;2.362049;0.000000;0.000000;0.000000;0.003601;2.170806;-0.576597;0.003056;
2.209996;0.001888;2.209996;0.000000;0.000000;0.000000;0.001888;2.108649;-0.302227;0.001731;
2.338216;0.004723;2.099236;2.769168;14.259383;39.486633;0.004284;2.585346;0.510684;0.003786;
2.457289;0.000993;2.238951;3.787019;10.819091;40.972107;0.000685;2.623970;0.340276;0.000600;
